station_id,stationname,date,daytype,rides
40020,Harlem-Lake,10/3/2020,A,912
40030,Pulaski-Lake,10/3/2020,A,461
40040,Quincy/Wells,10/3/2020,A,390
40050,Davis,10/3/2020,A,711
40060,Belmont-O'Hare,10/3/2020,A,999
40070,Jackson/Dearborn,10/3/2020,A,744
40080,Sheridan,10/3/2020,A,1012
40090,Damen-Brown,10/3/2020,A,342
40100,Morse,10/3/2020,A,1131
40120,35th/Archer,10/3/2020,A,539
40130,51st,10/3/2020,A,248
40140,Dempster-Skokie,10/3/2020,A,298
40150,Pulaski-Cermak,10/3/2020,A,395
40160,LaSalle/Van Buren,10/3/2020,A,219
40170,Ashland-Lake,10/3/2020,A,500
40180,Oak Park-Forest Park,10/3/2020,A,150
40190,Sox-35th-Dan Ryan,10/3/2020,A,779
40210,Damen-Cermak,10/3/2020,A,376
40220,Western-Forest Park,10/3/2020,A,358
40230,Cumberland,10/3/2020,A,492
40240,79th,10/3/2020,A,2096
40250,Kedzie-Homan-Forest Park,10/3/2020,A,652
40260,State/Lake,10/3/2020,A,2191
40270,Main,10/3/2020,A,300
40280,Central-Lake,10/3/2020,A,566
40290,Ashland/63rd,10/3/2020,A,276
40300,Indiana,10/3/2020,A,195
40310,Western-Orange,10/3/2020,A,842
40320,Division/Milwaukee,10/3/2020,A,973
40330,Grand/State,10/3/2020,A,2286
40340,Berwyn,10/3/2020,A,617
40350,UIC-Halsted,10/3/2020,A,626
40360,Southport,10/3/2020,A,458
40370,Washington/Dearborn,10/3/2020,A,1575
40380,Clark/Lake,10/3/2020,A,1809
40390,Forest Park,10/3/2020,A,674
40400,Noyes,10/3/2020,A,149
40420,Cicero-Cermak,10/3/2020,A,464
40430,Clinton-Forest Park,10/3/2020,A,367
40440,California-Cermak,10/3/2020,A,405
40450,95th/Dan Ryan,10/3/2020,A,2649
40460,Merchandise Mart,10/3/2020,A,445
40470,Racine,10/3/2020,A,283
40480,Cicero-Lake,10/3/2020,A,418
40490,Grand/Milwaukee,10/3/2020,A,518
40510,Garfield-South Elevated,10/3/2020,A,353
40520,Foster,10/3/2020,A,156
40530,Diversey,10/3/2020,A,782
40540,Wilson,10/3/2020,A,1785
40550,Irving Park-O'Hare,10/3/2020,A,905
40560,Jackson/State,10/3/2020,A,992
40570,California/Milwaukee,10/3/2020,A,775
40580,54th/Cermak,10/3/2020,A,558
40590,Damen/Milwaukee,10/3/2020,A,1166
40600,Kostner,10/3/2020,A,144
40610,Ridgeland,10/3/2020,A,129
40630,Clark/Division,10/3/2020,A,1839
40650,North/Clybourn,10/3/2020,A,1239
40660,Armitage,10/3/2020,A,606
40670,Western/Milwaukee,10/3/2020,A,774
40680,Adams/Wabash,10/3/2020,A,832
40690,Dempster,10/3/2020,A,218
40700,Laramie,10/3/2020,A,349
40710,Chicago/Franklin,10/3/2020,A,894
40720,East 63rd-Cottage Grove,10/3/2020,A,292
40730,Washington/Wells,10/3/2020,A,382
40740,Western-Cermak,10/3/2020,A,388
40750,Harlem-O'Hare,10/3/2020,A,458
40760,Granville,10/3/2020,A,939
40770,Lawrence,10/3/2020,A,663
40780,Central Park,10/3/2020,A,351
40790,Monroe/Dearborn,10/3/2020,A,487
40800,Sedgwick,10/3/2020,A,604
40810,Medical Center,10/3/2020,A,447
40820,Rosemont,10/3/2020,A,1310
40830,18th,10/3/2020,A,543
40840,South Boulevard,10/3/2020,A,140
40850,Library,10/3/2020,A,559
40870,Francisco,10/3/2020,A,15
40880,Thorndale,10/3/2020,A,680
40890,O'Hare Airport,10/3/2020,A,2472
40900,Howard,10/3/2020,A,1487
40910,63rd-Dan Ryan,10/3/2020,A,959
40920,Pulaski-Forest Park,10/3/2020,A,802
40930,Midway Airport,10/3/2020,A,1380
40940,Halsted/63rd,10/3/2020,A,128
40960,Pulaski-Orange,10/3/2020,A,882
40970,Cicero-Forest Park,10/3/2020,A,491
40980,Harlem-Forest Park,10/3/2020,A,311
40990,69th,10/3/2020,A,1388
41000,Cermak-Chinatown,10/3/2020,A,1346
41010,Rockwell,10/3/2020,A,10
41020,Logan Square,10/3/2020,A,1134
41030,Polk,10/3/2020,A,341
41040,Kedzie-Cermak,10/3/2020,A,324
41050,Linden,10/3/2020,A,129
41060,Ashland-Orange,10/3/2020,A,454
41070,Kedzie-Lake,10/3/2020,A,369
41080,47th-South Elevated,10/3/2020,A,305
41090,Monroe/State,10/3/2020,A,848
41120,35-Bronzeville-IIT,10/3/2020,A,406
41130,Halsted-Orange,10/3/2020,A,409
41140,King Drive,10/3/2020,A,167
41150,Kedzie-Midway,10/3/2020,A,782
41160,Clinton-Lake,10/3/2020,A,490
41170,Garfield-Dan Ryan,10/3/2020,A,877
41180,Kedzie-Brown,10/3/2020,A,11
41190,Jarvis,10/3/2020,A,502
41200,Argyle,10/3/2020,A,674
41210,Wellington,10/3/2020,A,380
41220,Fullerton,10/3/2020,A,1923
41230,47th-Dan Ryan,10/3/2020,A,795
41240,Addison-O'Hare,10/3/2020,A,419
41250,Central-Evanston,10/3/2020,A,143
41260,Austin-Lake,10/3/2020,A,470
41270,43rd,10/3/2020,A,218
41280,Jefferson Park,10/3/2020,A,1554
41290,Kimball,10/3/2020,A,35
41300,Loyola,10/3/2020,A,1410
41310,Paulina,10/3/2020,A,436
41320,Belmont-North Main,10/3/2020,A,2583
41330,Montrose-O'Hare,10/3/2020,A,281
41340,LaSalle,10/3/2020,A,417
41350,Oak Park-Lake,10/3/2020,A,205
41360,California-Lake,10/3/2020,A,246
41380,Bryn Mawr,10/3/2020,A,814
41400,Roosevelt,10/3/2020,A,2876
41410,Chicago/Milwaukee,10/3/2020,A,521
41420,Addison-North Main,10/3/2020,A,1172
41430,87th,10/3/2020,A,1121
41440,Addison-Brown,10/3/2020,A,245
41450,Chicago/State,10/3/2020,A,3019
41460,Irving Park-Brown,10/3/2020,A,390
41480,Western-Brown,10/3/2020,A,1928
41490,Harrison,10/3/2020,A,795
41500,Montrose-Brown,10/3/2020,A,367
41510,Morgan-Lake,10/3/2020,A,869
41660,Lake/State,10/3/2020,A,3386
41670,Conservatory,10/3/2020,A,392
41680,Oakton-Skokie,10/3/2020,A,140
41690,Cermak-McCormick Place,10/3/2020,A,326
41700,Washington/Wabash,10/3/2020,A,1919
40010,Austin-Forest Park,10/4/2020,U,240
40020,Harlem-Lake,10/4/2020,U,756
40030,Pulaski-Lake,10/4/2020,U,362
40040,Quincy/Wells,10/4/2020,U,337
40050,Davis,10/4/2020,U,547
40060,Belmont-O'Hare,10/4/2020,U,768
40070,Jackson/Dearborn,10/4/2020,U,573
40080,Sheridan,10/4/2020,U,694
40090,Damen-Brown,10/4/2020,U,234
40100,Morse,10/4/2020,U,916
40120,35th/Archer,10/4/2020,U,387
40130,51st,10/4/2020,U,202
40140,Dempster-Skokie,10/4/2020,U,201
40150,Pulaski-Cermak,10/4/2020,U,335
40160,LaSalle/Van Buren,10/4/2020,U,143
40170,Ashland-Lake,10/4/2020,U,349
40180,Oak Park-Forest Park,10/4/2020,U,133
40190,Sox-35th-Dan Ryan,10/4/2020,U,652
40210,Damen-Cermak,10/4/2020,U,278
40220,Western-Forest Park,10/4/2020,U,281
40230,Cumberland,10/4/2020,U,412
40240,79th,10/4/2020,U,1574
40250,Kedzie-Homan-Forest Park,10/4/2020,U,478
40260,State/Lake,10/4/2020,U,1630
40270,Main,10/4/2020,U,171
40280,Central-Lake,10/4/2020,U,496
40290,Ashland/63rd,10/4/2020,U,227
40300,Indiana,10/4/2020,U,153
40310,Western-Orange,10/4/2020,U,601
40320,Division/Milwaukee,10/4/2020,U,680
40330,Grand/State,10/4/2020,U,1577
40340,Berwyn,10/4/2020,U,466
40350,UIC-Halsted,10/4/2020,U,470
40360,Southport,10/4/2020,U,341
40370,Washington/Dearborn,10/4/2020,U,1269
40380,Clark/Lake,10/4/2020,U,1540
40390,Forest Park,10/4/2020,U,536
40400,Noyes,10/4/2020,U,104
40420,Cicero-Cermak,10/4/2020,U,362
40430,Clinton-Forest Park,10/4/2020,U,370
40440,California-Cermak,10/4/2020,U,303
40450,95th/Dan Ryan,10/4/2020,U,2076
40460,Merchandise Mart,10/4/2020,U,281
40470,Racine,10/4/2020,U,227
40480,Cicero-Lake,10/4/2020,U,288
40490,Grand/Milwaukee,10/4/2020,U,436
40510,Garfield-South Elevated,10/4/2020,U,233
40520,Foster,10/4/2020,U,93
40530,Diversey,10/4/2020,U,502
40540,Wilson,10/4/2020,U,1350
40550,Irving Park-O'Hare,10/4/2020,U,755
40560,Jackson/State,10/4/2020,U,688
40570,California/Milwaukee,10/4/2020,U,525
40580,54th/Cermak,10/4/2020,U,427
40590,Damen/Milwaukee,10/4/2020,U,866
40600,Kostner,10/4/2020,U,136
40610,Ridgeland,10/4/2020,U,99
40630,Clark/Division,10/4/2020,U,1238
40650,North/Clybourn,10/4/2020,U,997
40660,Armitage,10/4/2020,U,430
40670,Western/Milwaukee,10/4/2020,U,581
40680,Adams/Wabash,10/4/2020,U,599
40690,Dempster,10/4/2020,U,202
40700,Laramie,10/4/2020,U,302
40710,Chicago/Franklin,10/4/2020,U,696
40720,East 63rd-Cottage Grove,10/4/2020,U,208
40730,Washington/Wells,10/4/2020,U,267
40740,Western-Cermak,10/4/2020,U,296
40750,Harlem-O'Hare,10/4/2020,U,357
40760,Granville,10/4/2020,U,661
40770,Lawrence,10/4/2020,U,433
40780,Central Park,10/4/2020,U,249
40790,Monroe/Dearborn,10/4/2020,U,381
40800,Sedgwick,10/4/2020,U,433
40810,Medical Center,10/4/2020,U,338
40820,Rosemont,10/4/2020,U,1048
40830,18th,10/4/2020,U,458
40840,South Boulevard,10/4/2020,U,120
40850,Library,10/4/2020,U,420
40870,Francisco,10/4/2020,U,9
40880,Thorndale,10/4/2020,U,509
40890,O'Hare Airport,10/4/2020,U,2910
40900,Howard,10/4/2020,U,1135
40910,63rd-Dan Ryan,10/4/2020,U,733
40920,Pulaski-Forest Park,10/4/2020,U,806
40930,Midway Airport,10/4/2020,U,1069
40940,Halsted/63rd,10/4/2020,U,113
40960,Pulaski-Orange,10/4/2020,U,699
40970,Cicero-Forest Park,10/4/2020,U,356
40980,Harlem-Forest Park,10/4/2020,U,204
40990,69th,10/4/2020,U,1074
41000,Cermak-Chinatown,10/4/2020,U,857
41010,Rockwell,10/4/2020,U,15
41020,Logan Square,10/4/2020,U,905
41030,Polk,10/4/2020,U,309
41040,Kedzie-Cermak,10/4/2020,U,256
41050,Linden,10/4/2020,U,108
41060,Ashland-Orange,10/4/2020,U,312
41070,Kedzie-Lake,10/4/2020,U,291
41080,47th-South Elevated,10/4/2020,U,210
41090,Monroe/State,10/4/2020,U,628
41120,35-Bronzeville-IIT,10/4/2020,U,297
41130,Halsted-Orange,10/4/2020,U,316
41140,King Drive,10/4/2020,U,133
41150,Kedzie-Midway,10/4/2020,U,541
41160,Clinton-Lake,10/4/2020,U,356
41170,Garfield-Dan Ryan,10/4/2020,U,624
41180,Kedzie-Brown,10/4/2020,U,2
41190,Jarvis,10/4/2020,U,344
41200,Argyle,10/4/2020,U,501
41210,Wellington,10/4/2020,U,307
41220,Fullerton,10/4/2020,U,1464
41230,47th-Dan Ryan,10/4/2020,U,703
41240,Addison-O'Hare,10/4/2020,U,294
41250,Central-Evanston,10/4/2020,U,119
41260,Austin-Lake,10/4/2020,U,362
41270,43rd,10/4/2020,U,171
41280,Jefferson Park,10/4/2020,U,1180
41290,Kimball,10/4/2020,U,44
41300,Loyola,10/4/2020,U,1085
41310,Paulina,10/4/2020,U,291
41320,Belmont-North Main,10/4/2020,U,1937
41330,Montrose-O'Hare,10/4/2020,U,231
41340,LaSalle,10/4/2020,U,357
41350,Oak Park-Lake,10/4/2020,U,148
41360,California-Lake,10/4/2020,U,192
41380,Bryn Mawr,10/4/2020,U,653
41400,Roosevelt,10/4/2020,U,2204
41410,Chicago/Milwaukee,10/4/2020,U,407
41420,Addison-North Main,10/4/2020,U,738
41430,87th,10/4/2020,U,961
41440,Addison-Brown,10/4/2020,U,209
41450,Chicago/State,10/4/2020,U,2095
41460,Irving Park-Brown,10/4/2020,U,266
41480,Western-Brown,10/4/2020,U,1349
41490,Harrison,10/4/2020,U,621
41500,Montrose-Brown,10/4/2020,U,288
41510,Morgan-Lake,10/4/2020,U,591
41660,Lake/State,10/4/2020,U,2228
41670,Conservatory,10/4/2020,U,360
41680,Oakton-Skokie,10/4/2020,U,97
41690,Cermak-McCormick Place,10/4/2020,U,227
41700,Washington/Wabash,10/4/2020,U,1259
40010,Austin-Forest Park,10/5/2020,W,501
40020,Harlem-Lake,10/5/2020,W,1251
40030,Pulaski-Lake,10/5/2020,W,702
40040,Quincy/Wells,10/5/2020,W,870
40050,Davis,10/5/2020,W,889
40060,Belmont-O'Hare,10/5/2020,W,1358
40070,Jackson/Dearborn,10/5/2020,W,1168
40080,Sheridan,10/5/2020,W,1072
40090,Damen-Brown,10/5/2020,W,473
40100,Morse,10/5/2020,W,1293
40120,35th/Archer,10/5/2020,W,798
40130,51st,10/5/2020,W,322
40140,Dempster-Skokie,10/5/2020,W,386
40150,Pulaski-Cermak,10/5/2020,W,500
40160,LaSalle/Van Buren,10/5/2020,W,418
40170,Ashland-Lake,10/5/2020,W,756
40180,Oak Park-Forest Park,10/5/2020,W,285
40190,Sox-35th-Dan Ryan,10/5/2020,W,1036
40210,Damen-Cermak,10/5/2020,W,484
40220,Western-Forest Park,10/5/2020,W,472
40230,Cumberland,10/5/2020,W,836
40240,79th,10/5/2020,W,2501
40250,Kedzie-Homan-Forest Park,10/5/2020,W,790
40260,State/Lake,10/5/2020,W,2269
40270,Main,10/5/2020,W,261
40280,Central-Lake,10/5/2020,W,838
40290,Ashland/63rd,10/5/2020,W,407
40300,Indiana,10/5/2020,W,255
40310,Western-Orange,10/5/2020,W,1235
40320,Division/Milwaukee,10/5/2020,W,1002
40330,Grand/State,10/5/2020,W,1758
40340,Berwyn,10/5/2020,W,784
40350,UIC-Halsted,10/5/2020,W,803
40360,Southport,10/5/2020,W,460
40370,Washington/Dearborn,10/5/2020,W,2282
40380,Clark/Lake,10/5/2020,W,2975
40390,Forest Park,10/5/2020,W,1056
40400,Noyes,10/5/2020,W,162
40420,Cicero-Cermak,10/5/2020,W,544
40430,Clinton-Forest Park,10/5/2020,W,532
40440,California-Cermak,10/5/2020,W,535
40450,95th/Dan Ryan,10/5/2020,W,3982
40460,Merchandise Mart,10/5/2020,W,827
40470,Racine,10/5/2020,W,320
40480,Cicero-Lake,10/5/2020,W,566
40490,Grand/Milwaukee,10/5/2020,W,575
40510,Garfield-South Elevated,10/5/2020,W,362
40520,Foster,10/5/2020,W,138
40530,Diversey,10/5/2020,W,996
40540,Wilson,10/5/2020,W,2065
40550,Irving Park-O'Hare,10/5/2020,W,1141
40560,Jackson/State,10/5/2020,W,1296
40570,California/Milwaukee,10/5/2020,W,905
40580,54th/Cermak,10/5/2020,W,852
40590,Damen/Milwaukee,10/5/2020,W,1105
40600,Kostner,10/5/2020,W,205
40610,Ridgeland,10/5/2020,W,264
40630,Clark/Division,10/5/2020,W,1733
40650,North/Clybourn,10/5/2020,W,1313
40660,Armitage,10/5/2020,W,657
40670,Western/Milwaukee,10/5/2020,W,923
40680,Adams/Wabash,10/5/2020,W,1298
40690,Dempster,10/5/2020,W,196
40700,Laramie,10/5/2020,W,476
40710,Chicago/Franklin,10/5/2020,W,1388
40720,East 63rd-Cottage Grove,10/5/2020,W,356
40730,Washington/Wells,10/5/2020,W,1199
40740,Western-Cermak,10/5/2020,W,457
40750,Harlem-O'Hare,10/5/2020,W,719
40760,Granville,10/5/2020,W,913
40770,Lawrence,10/5/2020,W,739
40780,Central Park,10/5/2020,W,404
40790,Monroe/Dearborn,10/5/2020,W,872
40800,Sedgwick,10/5/2020,W,746
40810,Medical Center,10/5/2020,W,861
40820,Rosemont,10/5/2020,W,1748
40830,18th,10/5/2020,W,532
40840,South Boulevard,10/5/2020,W,220
40850,Library,10/5/2020,W,886
40870,Francisco,10/5/2020,W,328
40880,Thorndale,10/5/2020,W,676
40890,O'Hare Airport,10/5/2020,W,3214
40900,Howard,10/5/2020,W,1898
40910,63rd-Dan Ryan,10/5/2020,W,1129
40920,Pulaski-Forest Park,10/5/2020,W,923
40930,Midway Airport,10/5/2020,W,2166
40940,Halsted/63rd,10/5/2020,W,214
40960,Pulaski-Orange,10/5/2020,W,1400
40970,Cicero-Forest Park,10/5/2020,W,552
40980,Harlem-Forest Park,10/5/2020,W,379
40990,69th,10/5/2020,W,1775
41000,Cermak-Chinatown,10/5/2020,W,989
41010,Rockwell,10/5/2020,W,319
41020,Logan Square,10/5/2020,W,1452
41030,Polk,10/5/2020,W,1167
41040,Kedzie-Cermak,10/5/2020,W,462
41050,Linden,10/5/2020,W,196
41060,Ashland-Orange,10/5/2020,W,587
41070,Kedzie-Lake,10/5/2020,W,511
41080,47th-South Elevated,10/5/2020,W,380
41090,Monroe/State,10/5/2020,W,1274
41120,35-Bronzeville-IIT,10/5/2020,W,501
41130,Halsted-Orange,10/5/2020,W,614
41140,King Drive,10/5/2020,W,202
41150,Kedzie-Midway,10/5/2020,W,1166
41160,Clinton-Lake,10/5/2020,W,809
41170,Garfield-Dan Ryan,10/5/2020,W,1099
41180,Kedzie-Brown,10/5/2020,W,502
41190,Jarvis,10/5/2020,W,423
41200,Argyle,10/5/2020,W,780
41210,Wellington,10/5/2020,W,559
41220,Fullerton,10/5/2020,W,1845
41230,47th-Dan Ryan,10/5/2020,W,976
41240,Addison-O'Hare,10/5/2020,W,639
41250,Central-Evanston,10/5/2020,W,256
41260,Austin-Lake,10/5/2020,W,614
41270,43rd,10/5/2020,W,351
41280,Jefferson Park,10/5/2020,W,2154
41290,Kimball,10/5/2020,W,1245
41300,Loyola,10/5/2020,W,1242
41310,Paulina,10/5/2020,W,468
41320,Belmont-North Main,10/5/2020,W,2498
41330,Montrose-O'Hare,10/5/2020,W,411
41340,LaSalle,10/5/2020,W,551
41350,Oak Park-Lake,10/5/2020,W,267
41360,California-Lake,10/5/2020,W,475
41380,Bryn Mawr,10/5/2020,W,1116
41400,Roosevelt,10/5/2020,W,3084
41410,Chicago/Milwaukee,10/5/2020,W,660
41420,Addison-North Main,10/5/2020,W,1201
41430,87th,10/5/2020,W,1497
41440,Addison-Brown,10/5/2020,W,379
41450,Chicago/State,10/5/2020,W,2960
41460,Irving Park-Brown,10/5/2020,W,501
41480,Western-Brown,10/5/2020,W,946
41490,Harrison,10/5/2020,W,731
41500,Montrose-Brown,10/5/2020,W,526
41510,Morgan-Lake,10/5/2020,W,748
41660,Lake/State,10/5/2020,W,3567
41670,Conservatory,10/5/2020,W,490
41680,Oakton-Skokie,10/5/2020,W,248
41690,Cermak-McCormick Place,10/5/2020,W,386
41700,Washington/Wabash,10/5/2020,W,2620
40010,Austin-Forest Park,10/6/2020,W,538
40020,Harlem-Lake,10/6/2020,W,1294
40030,Pulaski-Lake,10/6/2020,W,655
40040,Quincy/Wells,10/6/2020,W,903
40050,Davis,10/6/2020,W,845
40060,Belmont-O'Hare,10/6/2020,W,1431
40070,Jackson/Dearborn,10/6/2020,W,1166
40080,Sheridan,10/6/2020,W,1049
40090,Damen-Brown,10/6/2020,W,507
40100,Morse,10/6/2020,W,1316
40120,35th/Archer,10/6/2020,W,817
40130,51st,10/6/2020,W,334
40140,Dempster-Skokie,10/6/2020,W,450
40150,Pulaski-Cermak,10/6/2020,W,476
40160,LaSalle/Van Buren,10/6/2020,W,471
40170,Ashland-Lake,10/6/2020,W,788
40180,Oak Park-Forest Park,10/6/2020,W,282
40190,Sox-35th-Dan Ryan,10/6/2020,W,1056
40210,Damen-Cermak,10/6/2020,W,494
40220,Western-Forest Park,10/6/2020,W,508
40230,Cumberland,10/6/2020,W,851
40240,79th,10/6/2020,W,2608
40250,Kedzie-Homan-Forest Park,10/6/2020,W,806
40260,State/Lake,10/6/2020,W,2352
40270,Main,10/6/2020,W,294
40280,Central-Lake,10/6/2020,W,825
40290,Ashland/63rd,10/6/2020,W,404
40300,Indiana,10/6/2020,W,288
40310,Western-Orange,10/6/2020,W,1262
40320,Division/Milwaukee,10/6/2020,W,1097
40330,Grand/State,10/6/2020,W,1639
40340,Berwyn,10/6/2020,W,805
40350,UIC-Halsted,10/6/2020,W,833
40360,Southport,10/6/2020,W,501
40370,Washington/Dearborn,10/6/2020,W,2245
40380,Clark/Lake,10/6/2020,W,3184
40390,Forest Park,10/6/2020,W,1147
40400,Noyes,10/6/2020,W,180
40420,Cicero-Cermak,10/6/2020,W,592
40430,Clinton-Forest Park,10/6/2020,W,521
40440,California-Cermak,10/6/2020,W,573
40450,95th/Dan Ryan,10/6/2020,W,4023
40460,Merchandise Mart,10/6/2020,W,908
40470,Racine,10/6/2020,W,308
40480,Cicero-Lake,10/6/2020,W,575
40490,Grand/Milwaukee,10/6/2020,W,583
40510,Garfield-South Elevated,10/6/2020,W,396
40520,Foster,10/6/2020,W,147
40530,Diversey,10/6/2020,W,1060
40540,Wilson,10/6/2020,W,2061
40550,Irving Park-O'Hare,10/6/2020,W,1204
40560,Jackson/State,10/6/2020,W,1163
40570,California/Milwaukee,10/6/2020,W,942
40580,54th/Cermak,10/6/2020,W,864
40590,Damen/Milwaukee,10/6/2020,W,1096
40600,Kostner,10/6/2020,W,214
40610,Ridgeland,10/6/2020,W,270
40630,Clark/Division,10/6/2020,W,1817
40650,North/Clybourn,10/6/2020,W,1242
40660,Armitage,10/6/2020,W,718
40670,Western/Milwaukee,10/6/2020,W,921
40680,Adams/Wabash,10/6/2020,W,1335
40690,Dempster,10/6/2020,W,207
40700,Laramie,10/6/2020,W,463
40710,Chicago/Franklin,10/6/2020,W,1492
40720,East 63rd-Cottage Grove,10/6/2020,W,392
40730,Washington/Wells,10/6/2020,W,1231
40740,Western-Cermak,10/6/2020,W,465
40750,Harlem-O'Hare,10/6/2020,W,750
40760,Granville,10/6/2020,W,924
40770,Lawrence,10/6/2020,W,755
40780,Central Park,10/6/2020,W,444
40790,Monroe/Dearborn,10/6/2020,W,951
40800,Sedgwick,10/6/2020,W,750
40810,Medical Center,10/6/2020,W,876
40820,Rosemont,10/6/2020,W,1887
40830,18th,10/6/2020,W,580
40840,South Boulevard,10/6/2020,W,233
40850,Library,10/6/2020,W,851
40870,Francisco,10/6/2020,W,375
40880,Thorndale,10/6/2020,W,739
40890,O'Hare Airport,10/6/2020,W,2646
40900,Howard,10/6/2020,W,1914
40910,63rd-Dan Ryan,10/6/2020,W,1161
40920,Pulaski-Forest Park,10/6/2020,W,939
40930,Midway Airport,10/6/2020,W,2158
40940,Halsted/63rd,10/6/2020,W,217
40960,Pulaski-Orange,10/6/2020,W,1505
40970,Cicero-Forest Park,10/6/2020,W,624
40980,Harlem-Forest Park,10/6/2020,W,442
40990,69th,10/6/2020,W,1786
41000,Cermak-Chinatown,10/6/2020,W,1017
41010,Rockwell,10/6/2020,W,296
41020,Logan Square,10/6/2020,W,1512
41030,Polk,10/6/2020,W,1210
41040,Kedzie-Cermak,10/6/2020,W,415
41050,Linden,10/6/2020,W,216
41060,Ashland-Orange,10/6/2020,W,668
41070,Kedzie-Lake,10/6/2020,W,512
41080,47th-South Elevated,10/6/2020,W,357
41090,Monroe/State,10/6/2020,W,1223
41120,35-Bronzeville-IIT,10/6/2020,W,569
41130,Halsted-Orange,10/6/2020,W,659
41140,King Drive,10/6/2020,W,211
41150,Kedzie-Midway,10/6/2020,W,1166
41160,Clinton-Lake,10/6/2020,W,819
41170,Garfield-Dan Ryan,10/6/2020,W,1093
41180,Kedzie-Brown,10/6/2020,W,629
41190,Jarvis,10/6/2020,W,460
41200,Argyle,10/6/2020,W,829
41210,Wellington,10/6/2020,W,578
41220,Fullerton,10/6/2020,W,2052
41230,47th-Dan Ryan,10/6/2020,W,1045
41240,Addison-O'Hare,10/6/2020,W,677
41250,Central-Evanston,10/6/2020,W,295
41260,Austin-Lake,10/6/2020,W,646
41270,43rd,10/6/2020,W,381
41280,Jefferson Park,10/6/2020,W,2182
41290,Kimball,10/6/2020,W,1282
41300,Loyola,10/6/2020,W,1308
41310,Paulina,10/6/2020,W,515
41320,Belmont-North Main,10/6/2020,W,2542
41330,Montrose-O'Hare,10/6/2020,W,421
41340,LaSalle,10/6/2020,W,572
41350,Oak Park-Lake,10/6/2020,W,285
41360,California-Lake,10/6/2020,W,426
41380,Bryn Mawr,10/6/2020,W,1132
41400,Roosevelt,10/6/2020,W,3010
41410,Chicago/Milwaukee,10/6/2020,W,754
41420,Addison-North Main,10/6/2020,W,1241
41430,87th,10/6/2020,W,1493
41440,Addison-Brown,10/6/2020,W,371
41450,Chicago/State,10/6/2020,W,3073
41460,Irving Park-Brown,10/6/2020,W,555
41480,Western-Brown,10/6/2020,W,943
41490,Harrison,10/6/2020,W,699
41500,Montrose-Brown,10/6/2020,W,554
41510,Morgan-Lake,10/6/2020,W,839
41660,Lake/State,10/6/2020,W,3579
41670,Conservatory,10/6/2020,W,460
41680,Oakton-Skokie,10/6/2020,W,252
41690,Cermak-McCormick Place,10/6/2020,W,419
41700,Washington/Wabash,10/6/2020,W,2672
40010,Austin-Forest Park,10/7/2020,W,540
40020,Harlem-Lake,10/7/2020,W,1426
40030,Pulaski-Lake,10/7/2020,W,660
40040,Quincy/Wells,10/7/2020,W,883
40050,Davis,10/7/2020,W,889
40060,Belmont-O'Hare,10/7/2020,W,1418
40070,Jackson/Dearborn,10/7/2020,W,1155
40080,Sheridan,10/7/2020,W,1075
40090,Damen-Brown,10/7/2020,W,514
40100,Morse,10/7/2020,W,1251
40120,35th/Archer,10/7/2020,W,817
40130,51st,10/7/2020,W,370
40140,Dempster-Skokie,10/7/2020,W,421
40150,Pulaski-Cermak,10/7/2020,W,536
40160,LaSalle/Van Buren,10/7/2020,W,469
40170,Ashland-Lake,10/7/2020,W,777
40180,Oak Park-Forest Park,10/7/2020,W,304
40190,Sox-35th-Dan Ryan,10/7/2020,W,1059
40210,Damen-Cermak,10/7/2020,W,564
40220,Western-Forest Park,10/7/2020,W,524
40230,Cumberland,10/7/2020,W,883
40240,79th,10/7/2020,W,2573
40250,Kedzie-Homan-Forest Park,10/7/2020,W,793
40260,State/Lake,10/7/2020,W,2529
40270,Main,10/7/2020,W,259
40280,Central-Lake,10/7/2020,W,945
40290,Ashland/63rd,10/7/2020,W,428
40300,Indiana,10/7/2020,W,256
40310,Western-Orange,10/7/2020,W,1341
40320,Division/Milwaukee,10/7/2020,W,1105
40330,Grand/State,10/7/2020,W,1826
40340,Berwyn,10/7/2020,W,819
40350,UIC-Halsted,10/7/2020,W,808
40360,Southport,10/7/2020,W,526
40370,Washington/Dearborn,10/7/2020,W,2297
40380,Clark/Lake,10/7/2020,W,3139
40390,Forest Park,10/7/2020,W,1086
40400,Noyes,10/7/2020,W,165
40420,Cicero-Cermak,10/7/2020,W,606
40430,Clinton-Forest Park,10/7/2020,W,446
40440,California-Cermak,10/7/2020,W,620
40450,95th/Dan Ryan,10/7/2020,W,4086
40460,Merchandise Mart,10/7/2020,W,922
40470,Racine,10/7/2020,W,331
40480,Cicero-Lake,10/7/2020,W,559
40490,Grand/Milwaukee,10/7/2020,W,612
40510,Garfield-South Elevated,10/7/2020,W,392
40520,Foster,10/7/2020,W,150
40530,Diversey,10/7/2020,W,1001
40540,Wilson,10/7/2020,W,2139
40550,Irving Park-O'Hare,10/7/2020,W,1254
40560,Jackson/State,10/7/2020,W,1211
40570,California/Milwaukee,10/7/2020,W,975
40580,54th/Cermak,10/7/2020,W,882
40590,Damen/Milwaukee,10/7/2020,W,1160
40600,Kostner,10/7/2020,W,202
40610,Ridgeland,10/7/2020,W,274
40630,Clark/Division,10/7/2020,W,1835
40650,North/Clybourn,10/7/2020,W,1286
